movie_name,movie_date,movie_rating,movie_genre,movie_censor
Candyman: Farewell to the Flesh,1995,,Horror,
Johnny Guitar,1954,,Drama,
Lincoln,2012,,History,
The Late Bloomer,2016,,Comedy,
Galveston,2018,,Thriller,
The Hundred-Foot Journey,2014,,Drama,
The House at the End of Time,2013,,Horror,
Hesher,2010,,Drama,
Cracks,2009,,Drama,
American Ninja 4: The Annihilation,1990,,Action,
Day Watch,2006,,Fantasy,
To Kill a Mockingbird,1962,,Crime,
The Nest,2020,,Drama,
Battle of the Bulge,1965,,Drama,
Paris; Texas,1984,,Drama,
Robin Williams: Come Inside My Mind,2018,,Documentary,
Breakdown,1997,,Crime,
Puss in Boots: The Last Wish,2022,,Animation,
Pablo Escobar: Angel or Demon?,2008,,Documentary,
Virus,1999,,Horror,
Another Gay Sequel: Gays Gone Wild!,2008,,Comedy,
Pet,2016,,Horror,
Pirates,1986,,Adventure,
Zombie Tidal Wave,2019,,Action,
Beerfest,2006,,Comedy,
La Grande Bouffe,1973,,Drama,
Frances Ha,2013,,Comedy,
Never Let Me Go,2010,,Drama,
Revival of Evangelion,1998,,Action,
Young Frankenstein,1974,,Comedy,
Alex Strangelove,2018,,Comedy,
Micmacs,2009,,Action,
Black Sheep,2007,,Horror,
Shocker,1989,,Horror,
Frank & Lola,2016,,Drama,
Big Time Adolescence,2020,,Comedy,
Windstorm,2013,,Adventure,
Space Cowboys,2000,,Action,
LEGO DC Super Heroes - Aquaman: Rage Of Atlantis,2018,,Animation,
Miracle in Cell No. 7,2013,,Drama,
Dolores Claiborne,1995,,Crime,
The Butler,2013,,Drama,
In the Cut,2003,,Drama,
Ice Sharks,2016,,TV Movie,
Father of the Bride,1991,,Comedy,
Casanova,2005,,Adventure,
The Ledge,2011,,Drama,
Deadgirl,2008,,Horror,
Hot Bubblegum,1981,,Comedy,
Daisies,1966,,Comedy,
Bill & Ted's Bogus Journey,1991,,Adventure,
P Storm,2019,,Action,
Blade: House of Chthon,2008,,Action,
Free Solo,2018,,Documentary,
Slow West,2015,,Western,
Dancer in the Dark,2000,,Drama,
Fighter in the Wind,2004,,Action,
Amateur,2018,,Drama,
The Concubine,2012,,Drama,
Anthony Zimmer,2005,,Drama,
Belle de Jour,1967,,Drama,
A Kind of Murder,2016,,Drama,
You Got Served,2004,,Music,
Ana & Bruno,2017,,Animation,
Tuck Everlasting,2002,,Drama,
The Work Wife,2018,,Drama,
3 Generations,2016,,Comedy,
Cyborg She,2008,,Action,
Bend It Like Beckham,2002,,Comedy,
Backcountry,2014,,Thriller,
Pulling Strings,2013,,Comedy,
Le Brio,2017,,Drama,
Sex and Breakfast,2007,,Comedy,
Turkish Delight,1973,,Drama,
Arn: The Knight Templar,2007,,Action,
Anna,2013,,Thriller,
Möbius,2013,,Drama,
Towa no Quon 6: Eternal Quon,2011,,Animation,
The Sex Trip,2017,,Comedy,
The Ladykillers,1955,,Comedy,
Wimbledon,2004,,Comedy,
The Convent,2018,,History,
The Music of Silence,2017,,Drama,
Los Modernos,2016,,Drama,
Kidnapping; Caucasian Style,1967,,Comedy,
Save the Last Dance 2,2006,,Drama,
Extreme Job,2019,,Action,
Oslo,2021,,TV Movie,
Gone Nutty,2002,,Animation,
Tristan & Isolde,2006,,Drama,
Appleseed,2004,,Animation,
Support Your Local Sheriff!,1969,,Comedy,
Looking Glass,2018,,Thriller,
Abraham Lincoln vs. Zombies,2012,,Horror,
Out of the Dark,2014,,Thriller,
Immoral Tales,1973,,Drama,
Thinner,1996,,Horror,
Becket,1964,,Drama,
Starman,1984,,Science Fiction,
The Rage: Carrie 2,1999,,Horror,
Dennis the Menace Strikes Again!,1998,,Family,
Last Christmas,2019,,Comedy,
The Stranger,2010,,Action,
Tom Jones,1963,,Adventure,
Legend of the Fist: The Return of Chen Zhen,2010,,Drama,
The Silence of the Lambs,1991,,Crime,
Daddy Day Camp,2007,,Family,
Secondhand Lions,2003,,Family,
Pizza Dare 1,2020,,Romance,
The Stoning of Soraya M.,2009,,Crime,
Zorba the Greek,1964,,Drama,
Young People Fucking,2007,,Comedy,
Recalled,2021,,Mystery,
Team Thor: Part 1,2016,,Comedy,
The Bay,2012,,Horror,
An Unfinished Life,2005,,Drama,
The Flying Deuces,1939,,Comedy,
Ivanhoe,1952,,Adventure,
Shaft,2000,,Action,
Flying Colors,2015,,Comedy,
Munich,2005,,Drama,
Breaking the Waves,1996,,Drama,
The Getaway,1994,,Drama,
Where are you going; Aida?,2021,,War,
Skins,2017,,Drama,
Dracula: The Original Living Vampire,2022,,Horror,
Werckmeister Harmonies,2000,,Drama,
The Runaways,2010,,Music,
Godzilla vs. Biollante,1989,,Action,
Voyage of the Unicorn,2001,,Adventure,
A Chinese Odyssey Part One: Pandora's Box,1995,,Fantasy,
The Toxic Avenger,1984,,Science Fiction,
XXY,2007,,Drama,
71: Into the Fire,2010,,War,
Panfilov's 28 Men,2016,,History,
Belladonna of Sadness,1973,,Animation,
Psycho IV – The Beginning,1990,,Horror,
Hellraiser: Judgment,2018,,Horror,
Sniper: Legacy,2014,,Thriller,
Lesbian Vampire Killers,2009,,Horror,
The Last Starfighter,1984,,Adventure,
Carjacked,2011,,Action,
Mediterraneo,1991,,Comedy,
Dead Rising: Watchtower,2015,,Horror,
Before We Go,2015,,Comedy,
HOUBA! On the Trail of the Marsupilami,2012,,Adventure,
Excision,2012,,Drama,
Man of the House,2005,,Comedy,
Priceless,2006,,Drama,
X-Men Origins: Wolverine,2009,,Adventure,
Going for Gold,2018,,Drama,
Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,2001,,Animation,
Have a Little Faith,2011,,Drama,
Body of Evidence,1993,,Drama,
Gloria Bell,2019,,Drama,
Death Saved My Life,2021,,Thriller,
House at the End of the Street,2012,,Horror,
All Quiet on the Western Front,1930,,Drama,
Suck Me Shakespeer 3,2017,,Comedy,
The Bodyguard,2016,,Action,
Come and Find Me,2016,,Drama,
Cruising,1980,,Crime,
Puppet Master,1989,,Horror,
Big Top Scooby-Doo!,2012,,Family,
Midnight Express,1978,,Drama,
Flesh + Blood,1985,,Adventure,
Crazy Love,1993,,Comedy,
Boarding School,2018,,Horror,
Girls Gone Dead,2012,,Horror,
Blood Quantum,2019,,Horror,
Godzilla; Mothra and King Ghidorah: Giant Monsters All-Out Attack,2001,,Action,
Queen & Slim,2019,,Drama,
The Darkness,2016,,Horror,
The Rocker,2008,,Comedy,
Raising Arizona,1987,,Comedy,
Batman Unlimited: Mechs vs. Mutants,2016,,Animation,
Sapphire Blue,2014,,Fantasy,
Deliver Us from Evil,2020,,Action,
The International,2009,,Action,
Fyre,2019,,Documentary,
Hanging Up,2000,,Drama,
High Sierra,1941,,Action,
Cadillac Records,2008,,Drama,
The Constant Gardener,2005,,Drama,
Our Brand Is Crisis,2015,,Comedy,
When Angels Sleep,2018,,Thriller,
55 Steps,2018,,Drama,
Sideshow,2022,,Comedy,
Jurassic Galaxy,2018,,Science Fiction,
Noelle,2020,,Family,
Night of the Demons,2009,,Horror,
Lords of Chaos,2018,,Drama,
Desperate Measures,1998,,Action,
Something's Gotta Give,2003,,Drama,
Unsane,2018,,Horror,
Burn the Stage: The Movie,2018,,Documentary,
Wildcats,1986,,Comedy,
The Disappearance of Alice Creed,2009,,Crime,
Eating Out: The Open Weekend,2011,,Comedy,
Chasers,1994,,Comedy,
Rescue Dawn,2006,,Adventure,
Kajillionaire,2020,,Crime,
Saint☆Young Men,2013,,Animation,
The Land Before Time III: The Time of the Great Giving,1995,,Animation,
Leave No Trace,2018,,Drama,
Air Bud: Spikes Back,2003,,Comedy,
Dedicated to my ex,2019,,Drama,
Panama,2022,,Action,
Restraint,2008,,Drama,
Le Divorce,2003,,Comedy,
The Toll,2021,,Thriller,
Syriana,2005,,Drama,
3 Ninjas: High Noon at Mega Mountain,1998,,Family,
Stuck on You,2003,,Comedy,
The Return of Swamp Thing,1989,,Horror,
Rubber,2010,,Comedy,
Furry Vengeance,2010,,Family,
The River Wild,1994,,Adventure,
Azumi 2: Death or Love,2005,,Action,
The Key to Sex,1999,,Comedy,
I Don't Like Younger Men 4,2019,,Romance,
Curse of the Pink Panther,1983,,Crime,
Requiem for a Dream,2000,,Crime,
Assault on Precinct 13,2005,,Action,
Back of the Net,2019,,Drama,
Battle of the Sexes,2017,,Comedy,
Windstorm 2,2015,,Adventure,
The Garden of Sinners – Chapter 2: A Study in Murder (Part 1),2007,,Animation,
ClownTown,2016,,Horror,
Multiplicity,1996,,Comedy,
The Way,2010,,Adventure,
The Nutty Professor,1963,,Comedy,
The Place Promised in Our Early Days,2004,,Animation,
Wilde,1997,,Drama,
Dazed and Confused,1993,,Comedy,
The Photographer of Mauthausen,2018,,Drama,
CBGB,2013,,Drama,
The Night of the Generals,1967,,Action,
Rampant,2018,,Action,
Tyrannosaur,2011,,Drama,
Metallica: Through the Never,2013,,Music,
The Squad,2011,,Drama,
The Void,2016,,Mystery,
Going Places,1974,,Comedy,
Contract Killer,1998,,Action,
LEGO DC Comics Super Heroes Batman Be-Leaguered,2014,,Action,
My Friend Dahmer,2017,,Drama,
Young Aunt,2018,,Romance,
Leatherheads,2008,,Comedy,
Before Sunset,2004,,Drama,
Dorm Daze 2,2006,,Comedy,
Creep,2014,,Horror,
Paid in Full,2002,,Action,
Otis,2008,,Comedy,
Digimon Tamers: Runaway Locomon,2002,,Animation,
Dreamscape,1984,,Adventure,
Into the Forest,2016,,Drama,
Case Closed: Countdown to Heaven,2001,,Crime,
Funny Face,1957,,Music,
Titanic,1953,,Drama,
Eat; Play; Love,2017,,Comedy,
Fast Five,2011,,Action,
Dangerous Lies,2020,,Thriller,
The Muppet Movie,1979,,Comedy,
Hajime no Ippo - Mashiba vs. Kimura,2003,,Animation,
In a Better World,2010,,Drama,
Rock Star,2001,,Music,
Who Finds a Friend Finds a Treasure,1981,,Action,
American Kamasutra,2018,,Drama,
Devil's Knot,2013,,Crime,
Doraemon: Nobita's Great Battle of the Mermaid King,2010,,Adventure,
Conor McGregor: Notorious,2017,,Documentary,
A Most Wanted Man,2014,,Thriller,
Perfect Sense,2011,,Drama,
Beta Test,2016,,Thriller,
My Big Fat Greek Wedding 2,2016,,Romance,
Jiang Ziya: The Legend of Deification,2020,,Animation,
House of the Dead,2003,,Horror,
Angel Eyes,2001,,Drama,
Blackbeard's Ghost,1968,,Fantasy,
Knockin' on Heaven's Door,1997,,Comedy,
Upon the Magic Roads,2021,,Adventure,
Trespass,2011,,Thriller,
Once Upon a Time in China and America,1997,,Action,
Serena,2014,,Drama,
QT8: The First Eight,2019,,Documentary,
The Wiz,1978,,Adventure,
Twilight Zone: The Movie,1983,,Fantasy,
Tank Girl,1995,,Action,
Of Mice and Men,1992,,Drama,
Doraemon: Nobita and the Birth of Japan,2016,,Animation,
The Woman,2011,,Drama,
Earth Girls Are Easy,1988,,Comedy,
Blood Moon,2014,,Western,
Becoming Jane,2007,,Romance,
By the Sea,2015,,Drama,
Father There Is Only One,2019,,Comedy,
All Dogs Go to Heaven 2,1996,,Romance,
Harry & Meghan: A Royal Romance,2018,,Romance,
The Fall,2006,,Adventure,
Extra Ordinary,2019,,Fantasy,
The Heroes of Telemark,1965,,War,
Mutant Chronicles,2008,,Action,
Sex Appeal,2022,,Comedy,
Black Cat; White Cat,1998,,Comedy,
Lost Boys: The Tribe,2008,,Crime,
Going the Distance,2010,,Comedy,
Knick Knack,1989,,Animation,
Godzilla Raids Again,1955,,Action,
The Watcher,2000,,Mystery,
Suck Me Shakespeer,2013,,Comedy,
The Four Feathers,2002,,War,
DC Films Presents Dawn of the Justice League,2016,,Documentary,
Brooklyn's Finest,2009,,Crime,
Super,2010,,Comedy,
The Warrior,2001,,History,
God of Gamblers II,1990,,Action,
The Accused,2018,,Thriller,
10 Minutes Gone,2019,,Crime,
Railroad Tigers,2016,,Action,
Banshee Chapter,2013,,Horror,
Monsters,2010,,Drama,
Children of the Corn V: Fields of Terror,1998,,Horror,
Frontera,2014,,Western,
All the Way Boys,1972,,Adventure,
Mutual Relations,2015,,Comedy,
Mermaids,1990,,Comedy,
The French Connection,1971,,Action,
Fitzcarraldo,1982,,Drama,
Elvis & Anabelle,2007,,Drama,
Turistas,2006,,Horror,
The Snow Queen 3: Fire and Ice,2016,,Family,
Boogeyman 2,2007,,Horror,
Righteous Kill,2008,,Action,
The Red Baron,2008,,Action,
Ae Fond Kiss...,2004,,Drama,
Page Eight,2011,,Mystery,
The Kid,1921,,Comedy,
Blue Crush,2002,,Adventure,
Grotesque,2009,,Horror,
Doctor Dolittle,1967,,Comedy,
The Collini Case,2019,,Thriller,
Godzilla: Tokyo S.O.S.,2003,,Action,
Bonnie and Clyde,1967,,Crime,
Dinosaur Island,2014,,Adventure,
Robot Chicken: Star Wars,2007,,Animation,
Torrente 3: The Protector,2005,,Comedy,
Pumping Iron,1977,,Documentary,
First Knight,1995,,Action,
Alfie,2004,,Comedy,
Warlock: The Armageddon,1993,,Fantasy,
The Front Page,1974,,Comedy,
Greed,2020,,Comedy,
Cut Off,2018,,Thriller,
Eye in the Sky,2015,,Drama,
Beyond Skyline,2017,,Action,
The High Note,2020,,Romance,
That Darn Cat!,1965,,Drama,
Domino,2019,,Thriller,
Subway,1985,,Action,
Merry Christmas; Drake & Josh,2008,,Comedy,
Center of My World,2016,,Drama,
Beirut,2018,,Action,
Terrorizers,1986,,Drama,
Tupac: Resurrection,2003,,Music,
Lupin the Third: Jigen's Gravestone,2014,,Animation,
13 Minutes,2021,,Drama,
The Bronze,2016,,Drama,
Chloe,2009,,Drama,
Arctic,2018,,Drama,
Space Truckers,1996,,Comedy,
The Lords of Salem,2012,,Horror,
System Crasher,2019,,Drama,
Meet the Blacks,2016,,Comedy,
Runner Runner,2013,,Crime,
Highway,2002,,Action,
The Enforcer,1995,,Action,
Lucid Dream,2017,,Science Fiction,
Judy Moody and the Not Bummer Summer,2011,,Comedy,
Genius,2016,,Drama,
Pathology,2008,,Crime,
American Satan,2017,,Thriller,
Saving Silverman,2001,,Comedy,
Six Swedish Girls in a Boarding School,1979,,Comedy,
The Handmaid's Tale,1990,,Drama,
Enter the Fat Dragon,2020,,Action,
Blood Work,2002,,Crime,
Asterix and Cleopatra,1968,,Family,
54,1998,,Drama,
Mardi Gras : Spring Break,2011,,Comedy,
She Wore a Yellow Ribbon,1949,,Western,
Rebound,2005,,Comedy,
At First Sight,1999,,Drama,
Good Burger,1997,,Family,
Wolf Creek,2005,,Horror,
Frantic,1988,,Thriller,
Stop! Or My Mom Will Shoot,1992,,Action,
Jane Eyre,1996,,Drama,
Silverado,1985,,Western,
Savva. Heart of the Warrior,2015,,Fantasy,
Ernest & Celestine,2012,,Animation,
After the Pandemic,2022,,Science Fiction,
Like Water for Chocolate,1992,,Drama,
Air Mater,2011,,Animation,
In the Arms of an Assassin,2019,,Romance,
Irresistible,2020,,Comedy,
Group Sex,2010,,Comedy,
Kite,1998,,Animation,
Kiss Kiss Bang Bang,2005,,Comedy,
Don't Tell Mom the Babysitter's Dead,1991,,Comedy,
Nineteen Eighty-Four,1984,,Drama,
She Devils of the SS,1973,,Drama,
When the Lights Went Out,2012,,Thriller,
36th Precinct,2004,,Crime,
Night of the Animated Dead,2021,,Animation,
Cuban Fury,2014,,Comedy,
North Country,2005,,Drama,
Terror Trap,2010,,Horror,
Johnny Handsome,1989,,Crime,
Grand Piano,2013,,Thriller,
Dorothy Mills,2008,,Drama,
Song of the South,1946,,Family,
Disney Princess Enchanted Tales: Follow Your Dreams,2007,,Animation,
Roujin Z,1991,,Animation,
Age of Dinosaurs,2013,,Action,
Raped by an Angel,1993,,Thriller,
Force 10 From Navarone,1978,,Drama,
Fullmetal Alchemist,2017,,Action,
Tom and Jerry: Back to Oz,2016,,Family,
Joseph and Mary,2016,,Drama,
Candyman: Day of the Dead,1999,,Horror,
Onibaba,1964,,Horror,
Fist of the North Star,1986,,Action,
Elevator to the Gallows,1958,,Crime,
Sweet Family,2019,,Comedy,
Victim of Desire,1995,,Crime,
The Invisible,2007,,Fantasy,
Calibre,2018,,Horror,
Total Eclipse,1995,,Romance,
D.A.R.Y.L.,1985,,Family,
Super Crazy,2018,,Comedy,
Sympathy for Mr. Vengeance,2002,,Action,
The Apparition,2012,,Horror,
If Only,2004,,Fantasy,
Urban Legend,1998,,Horror,
Revenge of the Pink Panther,1978,,Action,
Star Trek: Generations,1994,,Science Fiction,
Late Spring,1949,,Drama,
Salt and Fire,2016,,Drama,
Tramps,2016,,Comedy,
Urge,2016,,Thriller,
The Cannonball Run,1981,,Action,
Inazuma Eleven Go vs. Danball Senki W,2012,,Action,
The Cure,1995,,Drama,
Rise of the Legend,2014,,Action,
The Immigrant,2013,,Drama,
The Marine 6: Close Quarters,2018,,Action,
Moon Crash,2022,,Science Fiction,
Miss Violence,2013,,Drama,
Incarnate,2016,,Horror,
Sanjuro,1962,,Drama,
Air Bud,1997,,Comedy,
Breaking Boundaries: The Science of Our Planet,2021,,Documentary,
My Brother; My Sister,2021,,Drama,
Open Grave,2013,,Horror,
Gone,2012,,Thriller,
Kicking & Screaming,2005,,Family,
Born in China,2016,,Documentary,
Donkey's Christmas Shrektacular,2010,,Fantasy,
Ivan Vasilyevich Changes His Profession,1973,,Comedy,
Inspector Clouseau,1968,,Comedy,
The Cassandra Crossing,1976,,Action,
The Beastmaster,1982,,Fantasy,
One Million Years B.C.,1966,,Adventure,
The Wailer 2,2007,,Horror,
Last Night,2010,,Drama,
Marked for Death,1990,,Action,
Anatomy of Hell,2004,,Drama,
Marvin's Room,1996,,Drama,
Merry Christmas; Mr. Lawrence,1983,,Drama,
The Silence of the Sky,2016,,Drama,
The Collector,1965,,Drama,
1941,1979,,Action,
The Killing,1956,,Crime,
The Land Before Time V: The Mysterious Island,1997,,Animation,
Friday After Next,2002,,Comedy,
Danton,1983,,Drama,
Isi & Ossi,2020,,Romance,
Return to Oz,1985,,Adventure,
The Letters,2015,,Drama,
The Grapes of Wrath,1940,,Drama,
Haikyuu!! Movie 4: Battle of Concepts,2017,,Animation,
Duplex,2003,,Comedy,
Om Shanti Om,2007,,Comedy,
The Yin Yang Master,2021,,Action,
American Psycho II: All American Girl,2002,,Horror,
Ikiru,1952,,Drama,
The Guard,2011,,Action,
Persian Lessons,2020,,War,
Rolling to You,2018,,Comedy,
Pokémon: The Mastermind of Mirage Pokémon,2006,,Animation,
Buffaloed,2020,,Comedy,
Affliction,1998,,Drama,
Vixen: The Movie,2017,,Action,
Chasing Liberty,2004,,Comedy,
Cat Ballou,1965,,Comedy,
Baskin,2015,,Fantasy,
Anne of Green Gables: The Sequel,1987,,Drama,
The Last Mimzy,2007,,Drama,
A Mermaid's Tale,2017,,Family,
Melody Time,1948,,Music,
Someone Like You...,2001,,Comedy,
Knife in the Water,1962,,Drama,
The Wild Bunch,1969,,Adventure,
Wakefield,2017,,Drama,
Raw Justice,1994,,Thriller,
Untamed Heart,1993,,Comedy,
The Emperor's Club,2002,,Drama,
Pulse,2006,,Horror,
Don't Say a Word,2001,,Thriller,
Nameless Gangster,2012,,Crime,
Meteor Moon,2020,,Adventure,
Butterfly on a Wheel,2007,,Crime,
Cop Out,2010,,Action,
Picture This,2008,,Comedy,
Have a Good Trip: Adventures in Psychedelics,2020,,Documentary,
Wuthering Heights,2011,,Drama,
The Glass House,2001,,Drama,
Chucky's Vacation Slides,2005,,Comedy,
A Very Murray Christmas,2015,,Comedy,
The Burning Plain,2008,,Drama,
Supercross,2005,,Action,
Star Trek II: The Wrath of Khan,1982,,Action,
Fat Girl,2001,,Drama,
Rebecca,1940,,Mystery,
Turu; the Wacky Hen,2019,,Family,
The Dinner,2017,,Drama,
Blues Brothers 2000,1998,,Music,
The Lost Bladesman,2011,,History,
Ted Bundy: Mind of a Monster,2019,,Crime,
Blindspotting,2018,,Comedy,
Bratz: Rock Angelz,2005,,Animation,
Bullet in the Head,1990,,Thriller,
You're Killing Me Susana,2016,,Romance,
Bloodsport II,1996,,Action,
Paradise Beach,2019,,Action,
Paradise Alley,1978,,Action,
Watership Down,1978,,Adventure,
Felony,2014,,Mystery,
Sid and Nancy,1986,,Drama,
Altitude,2017,,Action,
You; Me and Dupree,2006,,Comedy,
Knight Rider,2008,,Science Fiction,
Fearless Hyena 2,1983,,Action,
Everyone's Hero,2006,,Adventure,
Mark Felt: The Man Who Brought Down the White House,2017,,Drama,
The Golden Glove,2019,,Drama,
Boomerang,1992,,Comedy,
Hellraiser: Bloodline,1996,,Horror,
The Survivalist,2021,,Thriller,
Paparazzi,2004,,Action,
Fight Back to School,1991,,Action,
Code Name: The Cleaner,2007,,Action,
A Secret Love,2020,,Documentary,
An American Pickle,2020,,Comedy,
Airport '77,1977,,Action,
Like Father,2018,,Comedy,
The Ark,2015,,Drama,
Freelancers,2012,,Mystery,
Albert Nobbs,2011,,Drama,
Who Said Detox?,2022,,Comedy,
The Old Ways,2020,,Horror,
Horse Girl,2020,,Drama,
Vita & Virginia,2019,,Drama,
The Undefeated,1969,,Western,
OSS 117: Cairo; Nest of Spies,2006,,Crime,
Fire Down Below,1997,,Action,
#AnneFrank. Parallel Stories,2019,,Documentary,
Angels Fallen,2020,,Horror,
We Are Marshall,2006,,Drama,
Unknown Origins,2020,,Drama,
Get a Job,2016,,Comedy,
A Good Year,2006,,Comedy,
Naked Lunch,1991,,Crime,
Charlotte's Web,1973,,Family,
See Spot Run,2001,,Family,
Repulsion,1965,,Drama,
Midnight Runners,2017,,Comedy,
Good Bye Lenin!,2003,,Comedy,
Double World,2020,,Action,
Cemetery Junction,2010,,Drama,
Jumpin' Jack Flash,1986,,Romance,
Matador,1986,,Drama,
Yentl,1983,,Music,
Champions,2018,,Drama,
The Crew,2016,,Drama,
Samsara,2011,,Documentary,
Quiz Show,1994,,Drama,
Forces of Nature,1999,,Romance,
Stockholm,2019,,Crime,
Mutiny on the Bounty,1935,,Adventure,
The Executioner,1963,,Comedy,
Madame Bovary,2015,,Drama,
Seabiscuit,2003,,Drama,
The Devil's Own,1997,,Crime,
Blind Date,1987,,Comedy,
The Queen of Spain,2016,,Comedy,
Joshua Tree,1993,,Action,
Cold Blood,2019,,Thriller,
Resistance,2020,,War,
Christmas Vacation 2: Cousin Eddie's Island Adventure,2003,,Comedy,
The Perilous Internet Ring,2020,,Horror,
BPM (Beats per Minute),2017,,Drama,
The Land Before Time IX: Journey to Big Water,2002,,Animation,
Up in the Air,2009,,Drama,
Unleashing Mr. Darcy,2016,,Romance,
Dave,1993,,Comedy,
Mean Streets,1973,,Drama,
Elle,2016,,Drama,
Revenge of the Nerds,1984,,Comedy,
Psych: The Movie,2017,,Comedy,
Bad Lieutenant,1992,,Crime,
Jay and Silent Bob Strike Back,2001,,Comedy,
Joe Somebody,2001,,Comedy,
The Bridge at Remagen,1969,,History,
Escape from Mogadishu,2021,,War,
Patrick,2018,,Family,
Heart and Souls,1993,,Fantasy,
We Own the Night,2007,,Drama,
Hope Gap,2019,,Drama,
Planet of the Sharks,2016,,Action,
Bucky Larson: Born to Be a Star,2011,,Comedy,
Lady in the Water,2006,,Drama,
The Beta Test,2021,,Thriller,
Once Upon a Forest,1993,,Animation,
The Disaster Artist,2017,,Comedy,
The Legend of Hei,2019,,Animation,
Arthur & Merlin: Knights of Camelot,2020,,Adventure,
The Swordsman,2020,,Action,
Love Me If You Dare,2003,,Drama,
American Ninja 5,1993,,Action,
Oscenità,1980,,Drama,
Torn Curtain,1966,,Drama,
Dreambuilders,2020,,Animation,
Rob the Mob,2014,,Crime,
Lotoman,2011,,Family,
Arabian Nights,1974,,Drama,
Dangerous Liaisons,1988,,Drama,
Sailor Moon S the Movie: Hearts in Ice,1994,,Animation,
The Lion in Winter,1968,,Drama,
Toolbox Murders,2004,,Mystery,
She-Devil,1989,,Comedy,
The Company of Wolves,1984,,Horror,
Thirst,2009,,Drama,
The Deep End of the Ocean,1999,,Drama,
You Don't Know Jack,2010,,Drama,
Let It Shine,2012,,Family,
Five Minutes of Heaven,2009,,Crime,
King Solomon's Mines,1985,,Action,
Life Itself,2018,,Drama,
Cape Fear,1962,,Drama,
The New Adventures of Aladdin,2015,,Comedy,
Prime,2005,,Comedy,
The Greatest Show on Earth,1952,,Drama,
Casshern,2004,,Drama,
Patricia; A Hidden Passion,2020,,Drama,
The Far Country,1954,,Western,
The Land Before Time VIII: The Big Freeze,2001,,Animation,
Saturn 3,1980,,Science Fiction,
Casper's Haunted Christmas,2000,,Animation,
Julie & Julia,2009,,Romance,
Red Corner,1997,,Crime,
Steel Rain,2017,,Action,
White Oleander,2002,,Drama,
The Horse Whisperer,1998,,Drama,
Monster,2021,,Drama,
The Brides of Dracula,1960,,Horror,
The Black Stallion,1979,,Family,
Far and Away,1992,,Adventure,
Julieta,2016,,Drama,
Akira,2016,,Action,
The Little Mermaid,2023,,Adventure,
The Climb,2017,,Comedy,
Vampyr,1932,,Horror,
Shimmer Lake,2017,,Thriller,
The Land Before Time XIII: The Wisdom of Friends,2007,,Animation,
The Producers,1967,,Comedy,
Big Jake,1971,,Western,
Home Sweet Hell,2015,,Drama,
Major League,1989,,Comedy,
The Train,1964,,Thriller,
Jacob's Ladder,1990,,Drama,
The Kashmir Files,2022,,Thriller,
Where's the Money,2017,,Comedy,
Message from the King,2016,,Thriller,
Mobile Suit Gundam: Char's Counterattack,1988,,Animation,
The Informant!,2009,,Drama,
Roma,1972,,Comedy,
Coffee & Kareem,2020,,Comedy,
Company of Heroes,2013,,War,
Deathstalker II,1987,,Action,
Return of the Living Dead: Necropolis,2005,,Horror,
Zola,2021,,Comedy,
The Philadelphia Experiment,2012,,Adventure,
Howard the Duck,1986,,Comedy,
The Assassin,2015,,Action,
The Ballad of Narayama,1983,,Drama,
Pollyanna,1960,,Family,
The Story of Star Wars,2004,,Documentary,
Terra Formars,2016,,Action,
Haikyuu!! Movie 2: Winners and Losers,2015,,Animation,
I Origins,2014,,Science Fiction,
Zapped!,1982,,Comedy,
Pooh's Heffalump Halloween Movie,2005,,Animation,
The Gendarme and the Creatures from Outer Space,1979,,Comedy,
Geronimo: An American Legend,1993,,Western,
Hallam Foe,2007,,Drama,
The Objective,2008,,Action,
The Children Act,2018,,Drama,
Eye for an Eye,1996,,Thriller,
Fresh,1994,,Crime,
Highlander III: The Sorcerer,1994,,Fantasy,
Outrage,2010,,Action,
Grace,2014,,Thriller,
I Love America,2022,,Comedy,
Futurama: The Beast with a Billion Backs,2008,,Animation,
Seduction,1973,,Drama,
Stick It,2006,,Comedy,
Castaway on the Moon,2009,,Drama,
The Forbidden Legend: Sex & Chopsticks,2008,,Comedy,
What About Bob?,1991,,Comedy,
Charade,1963,,Comedy,
Rope,1948,,Crime,
The Right Mom,2021,,Drama,
On the Waterfront,1954,,Crime,
Brother,2000,,Crime,
The Man Who Killed Hitler and Then the Bigfoot,2019,,Drama,
See You Up There,2017,,Drama,
Godzilla 1985,1985,,Action,
Shortcut to Happiness,2003,,Fantasy,
The Spy Gone North,2018,,Drama,
Altitude,2010,,Horror,
The Stronghold,2017,,Action,
The Drawn Together Movie: The Movie!,2010,,Animation,
As Tears Go By,1988,,Drama,
The Debt,2010,,Drama,
Game of Death II,1981,,Drama,
Billie Eilish: The World's a Little Blurry,2021,,Documentary,
Live Twice; Love Once,2019,,Comedy,
The Smurfs and the Magic Flute,1976,,Animation,
Malicious,2018,,Thriller,
A Close Shave,1995,,Family,
Copying Beethoven,2006,,Drama,
The Swap,2016,,Comedy,
I'm Not There,2007,,Drama,
Like Stars on Earth,2007,,Drama,
Air America,1990,,Action,
Looks That Kill,2021,,Comedy,
San Andreas Mega Quake,2019,,Science Fiction,
Flicka,2006,,Family,
Rising Phoenix,2020,,Documentary,
Comrades: Almost a Love Story,1996,,Drama,
The Recruit,2003,,Action,
