movie_name,movie_date,movie_rating,movie_genre,movie_censor,budget,revenue
Bless the Beasts & Children,1971-01-01,,,,,
The Crunch Bird,1971-01-01,,,,,
Evolution,1971-01-01,,,,51000000.0,
Evolution,1971-01-01,,,,51000000.0,
The Selfish Giant,1971-01-01,,,,,
Good Morning,1971-01-01,,,,,
The Rehearsal,1971-01-01,,,,,
When Dinosaurs Ruled the Earth,1971-01-01,,,,25100000.0,
The Conformist,1971-01-01,,,,,
Investigation of a Citizen above Suspicion,1971-01-01,,,,,
Investigation of a Citizen above Suspicion,1971-01-01,,,,,
The Ruling Class,1972-01-01,,,,,
Sounder,1972-01-01,,,,,
The Heartbreak Kid,1972-01-01,,,,,
The Heartbreak Kid,1972-01-01,,,,,
Lady Sings the Blues,1972-01-01,,,,,
Travels with My Aunt,1972-01-01,,,,,
The Emigrants,1972-01-01,,,,,
The Emigrants,1972-01-01,,,,,
Butterflies Are Free,1972-01-01,,,,,
Pete 'n' Tillie,1972-01-01,,,,,
Fat City,1972-01-01,,,,,
Young Winston,1972-01-01,,,,25100000.0,
1776,1972-01-01,,,,,
Ape and Super-Ape,1972-01-01,,,,175000000.0,
Malcolm X,1972-01-01,,,,,
Malcolm X,1972-01-01,,,,,
Manson,1972-01-01,,,,,
Marjoe,1972-01-01,,,,,
The Silent Revolution,1972-01-01,,,,,
Hundertwasser's Rainy Day,1972-01-01,,,,25100000.0,
K-Z,1972-01-01,,,,,
Selling Out,1972-01-01,,,,,
This Tiny World,1972-01-01,,,,25100000.0,
The Tide of Traffic,1972-01-01,,,,,
The Hot Rock,1972-01-01,,,,,
The Dawns Here Are Quiet,1972-01-01,,,,25100000.0,
The Discreet Charm of the Bourgeoisie,1972-01-01,,,,,
I Love You Rosa,1972-01-01,,,,,
My Dearest Señorita,1972-01-01,,,,,
The New Land,1972-01-01,,,,25100000.0,
images,1972-01-01,,,,,
Limelight,1972-01-01,,,,,
Napoleon and Samantha,1972-01-01,,,,,
Man of La Mancha,1972-01-01,,,,,
Ben,1972-01-01,,,,,
The Little Ark,1972-01-01,,,,,
The Life and Times of Judge Roy Bean,1972-01-01,,,,,
The Stepmother,1972-01-01,,,,,
A Christmas Carol,1972-01-01,,,,,
A Christmas Carol,1972-01-01,,,,,
Kama Sutra Rides Again,1972-01-01,,,,,
Tup Tup,1972-01-01,,,,175000000.0,
Frog Story,1972-01-01,,,,,
Norman Rockwell's World...An American Dream,1972-01-01,,,,,
Solo,1972-01-01,,,,250000000.0,
The Candidate,1972-01-01,,,,,
Murmur of the Heart,1972-01-01,,,,,
Last Tango in Paris,1973-01-01,,,,,
Save the Tiger,1973-01-01,,,,,
Bang the Drum Slowly,1973-01-01,,,,,
The Paper Chase,1973-01-01,,,,,
A Touch of Class,1973-01-01,,,,,
Cinderella Liberty,1973-01-01,,,,,
"Summer Wishes, Winter Dreams",1973-01-01,,,,,
Brother Sun Sister Moon,1973-01-01,,,,,
Tom Sawyer,1973-01-01,,,,,
Cries and Whispers,1973-01-01,,,,25100000.0,
Jonathan Livingston Seagull,1973-01-01,,,,,
Ludwig,1973-01-01,,,,25100000.0,
Always a New Beginning,1973-01-01,,,,25100000.0,
Battle of Berlin,1973-01-01,,,,,
The Great American Cowboy,1973-01-01,,,,,
Journey to the Outer Limits,1973-01-01,,,,,
Walls of Fire,1973-01-01,,,,25100000.0,
Background,1973-01-01,,,,,
Children at Work (Paisti Ag Obair),1973-01-01,,,,25100000.0,
Christo's Valley Curtain,1973-01-01,,,,,
Four Stones for Kanemitsu,1973-01-01,,,,,
Princeton: A Search for Answers,1973-01-01,,,,25100000.0,
Day for Night,1973-01-01,,,,,
Day for Night,1973-01-01,,,,,
The House on Chelouche Street,1973-01-01,,,,,
L'Invitation,1973-01-01,,,,,
The Pedestrian,1973-01-01,,,,,
Turkish Delight,1973-01-01,,,,,
The Day of the Dolphin,1973-01-01,,,,,
Frank Film,1973-01-01,,,,,
The Legend of John Henry,1973-01-01,,,,,
Pulcinella,1973-01-01,,,,,
The Bolero,1973-01-01,,,,,
Clockmaker,1973-01-01,,,,,
Life Times Nine,1973-01-01,,,,,
Harry and Tonto,1974-01-01,,,,,
Lenny,1974-01-01,,,,,
Alice Doesn't Live Here Anymore,1974-01-01,,,,,
Claudine,1974-01-01,,,,,
A Woman under the Influence,1974-01-01,,,,,
Day for Night,1974-01-01,,,,,
Day for Night,1974-01-01,,,,,
Earthquake,1974-01-01,,,,,
The Island at the Top of the World,1974-01-01,,,,127000000.0,
Daisy Miller,1974-01-01,,,,,
Antonia: A Portrait of the Woman,1974-01-01,,,,,
The Challenge...A Tribute to Modern Art,1974-01-01,,,,,
The 81st Blow,1974-01-01,,,,,
Hearts and Minds,1974-01-01,,,,,
The Wild and the Brave,1974-01-01,,,,,
City Out of Wilderness,1974-01-01,,,,,
Don't,1974-01-01,,,,,
Exploratorium,1974-01-01,,,,,
John Muir's High Sierra,1974-01-01,,,,,
Naked Yoga,1974-01-01,,,,,
The Longest Yard,1974-01-01,,,,,
The Longest Yard,1974-01-01,,,,,
Amarcord,1974-01-01,,,,,
Amarcord,1974-01-01,,,,,
Amarcord,1974-01-01,,,,,
Cats' Play,1974-01-01,,,,,
The Deluge,1974-01-01,,,,,
"Lacombe, Lucien",1974-01-01,,,,,
The Truce,1974-01-01,,,,,
Shanks,1974-01-01,,,,,
The Little Prince,1974-01-01,,,,,
The Little Prince,1974-01-01,,,,,
Phantom of the Paradise,1974-01-01,,,,,
Benji,1974-01-01,,,,,
Gold,1974-01-01,,,,923000.0,
Gold,1974-01-01,,,,923000.0,
Closed Mondays,1974-01-01,,,,,
The Family That Dwelt Apart,1974-01-01,,,,,
Hunger,1974-01-01,,,,,
Hunger,1974-01-01,,,,,
Voyage to Next,1974-01-01,,,,,
Winnie the Pooh and Tigger Too,1974-01-01,,,,25100000.0,
Climb,1974-01-01,,,,,
The Concert,1974-01-01,,,,150000.0,
The Concert,1974-01-01,,,,150000.0,
One-Eyed Men Are Kings,1974-01-01,,,,,
Planet Ocean,1974-01-01,,,,,
The Violin,1974-01-01,,,,,
The Apprenticeship of Duddy Kravitz,1974-01-01,,,,,
The Sunshine Boys,1975-01-01,,,,,
One Flew over the Cuckoo's Nest,1975-01-01,,,,3000000.0,
The Man in the Glass Booth,1975-01-01,,,,,
"Give 'em Hell, Harry!",1975-01-01,,,,,
The Day of the Locust,1975-01-01,,,,,
Shampoo,1975-01-01,,,,,
The Story of Adele H.,1975-01-01,,,,,
Tommy,1975-01-01,,,,,
Hedda,1975-01-01,,,,,
Hester Street,1975-01-01,,,,,
"Farewell, My Lovely",1975-01-01,,,,,
Jacqueline Susann's Once Is Not Enough,1975-01-01,,,,,
The Hindenburg,1975-01-01,,,,,
Funny Lady,1975-01-01,,,,,
The Four Musketeers,1975-01-01,,,,,
The Magic Flute,1975-01-01,,,,,
Amarcord,1975-01-01,,,,,
Amarcord,1975-01-01,,,,,
Amarcord,1975-01-01,,,,,
The California Reich,1975-01-01,,,,,
Fighting for Our Lives,1975-01-01,,,,,
The Incredible Machine,1975-01-01,,,,,
The Man Who Skied down Everest,1975-01-01,,,,,
The Other Half of the Sky: A China Memoir,1975-01-01,,,,,
Arthur and Lillie,1975-01-01,,,,,
The End of the Game,1975-01-01,,,,,
Millions of Years Ahead of Man,1975-01-01,,,,,
Probes in Space,1975-01-01,,,,,
Whistling Smith,1975-01-01,,,,,
Land of Promise,1975-01-01,,,,,
Letters from Marusia,1975-01-01,,,,,
Sandakan No. 8,1975-01-01,,,,,
Scent of a Woman,1975-01-01,,,,,
Scent of a Woman,1975-01-01,,,,,
"Birds Do It, Bees Do It",1975-01-01,,,,,
Bite the Bullet,1975-01-01,,,,,
The Wind and the Lion,1975-01-01,,,,,
Whiffs,1975-01-01,,,,25100000.0,
The Other Side of the Mountain,1975-01-01,,,,,
Mahogany,1975-01-01,,,,,
Great,1975-01-01,,,,2000000.0,
Kick Me,1975-01-01,,,,,
Monsieur Pointu,1975-01-01,,,,,
Sisyphus,1975-01-01,,,,,
Angel and Big Joe,1975-01-01,,,,,
Conquest of Light,1975-01-01,,,,,
Dawn Flight,1975-01-01,,,,25100000.0,
A Day in the Life of Bonnie Consolo,1975-01-01,,,,,
Doubletalk,1975-01-01,,,,,
And Now My Love,1975-01-01,,,,,
Lies My Father Told Me,1975-01-01,,,,,
Seven Beauties,1976-01-01,,,,,
"Cousin, Cousine",1976-01-01,,,,,
Face to Face,1976-01-01,,,,,
Voyage of the Damned,1976-01-01,,,,,
The Incredible Sarah,1976-01-01,,,,58000000.0,
The Last Tycoon,1976-01-01,,,,,
The Shootist,1976-01-01,,,,,
Bound for Glory,1976-01-01,,,,,
King Kong,1976-01-01,,,,207000000.0,
King Kong,1976-01-01,,,,207000000.0,
A Star Is Born,1976-01-01,,,,,
A Star Is Born,1976-01-01,,,,,
A Star Is Born,1976-01-01,,,,,
A Star Is Born,1976-01-01,,,,,
Fellini's Casanova,1976-01-01,,,,,
The Passover Plot,1976-01-01,,,,,
The Seven-per-cent Solution,1976-01-01,,,,,
"Harlan County, U.S.A.",1976-01-01,,,,,
Hollywood on Trial,1976-01-01,,,,25100000.0,
Off the Edge,1976-01-01,,,,,
People of the Wind,1976-01-01,,,,25100000.0,
Volcano:  An Inquiry into the Life and Death of Malcolm Lowry,1976-01-01,,,,,
American Shoeshine,1976-01-01,,,,,
Blackwood,1976-01-01,,,,25100000.0,
The End of the Road,1976-01-01,,,,,
Number Our Days,1976-01-01,,,,,
Universe,1976-01-01,,,,,
Universe,1976-01-01,,,,,
Two-Minute Warning,1976-01-01,,,,,
Black and White in Color,1976-01-01,,,,25100000.0,
"Jacob, the Liar",1976-01-01,,,,,
Nights and Days,1976-01-01,,,,,
Obsession,1976-01-01,,,,,
Bugsy Malone,1976-01-01,,,,,
Half a House,1976-01-01,,,,,
Dedalo,1976-01-01,,,,,
Leisure,1976-01-01,,,,,
The Street,1976-01-01,,,,,
In the Region of Ice,1976-01-01,,,,,
Kudzu,1976-01-01,,,,,
The Morning Spider,1976-01-01,,,,,
Nightlife,1976-01-01,,,,,
Number One,1976-01-01,,,,,
Silver Streak,1976-01-01,,,,,
The Front,1976-01-01,,,,,
Equus,1977-01-01,,,,,
The Goodbye Girl,1977-01-01,,,,,
A Special Day,1977-01-01,,,,,
The Turning Point,1977-01-01,,,,,
Julia,1977-01-01,,,,,
Looking for Mr. Goodbar,1977-01-01,,,,,
Airport '77,1977-01-01,,,,,
Islands in the Stream,1977-01-01,,,,,
A Little Night Music,1977-01-01,,,,,
The Other Side of Midnight,1977-01-01,,,,,
The Children of Theatre Street,1977-01-01,,,,,
High Grass Circus,1977-01-01,,,,,
Homage to Chagall--The Colours of Love,1977-01-01,,,,,
Union Maids,1977-01-01,,,,,
Who Are the DeBolts? And Where Did They Get Nineteen Kids?,1977-01-01,,,,25100000.0,
"Agueda Martinez: Our People, Our Country",1977-01-01,,,,,
First Edition,1977-01-01,,,,,
Gravity Is My Enemy,1977-01-01,,,,,
"Of Time, Tombs and Treasure",1977-01-01,,,,,
The Shetland Experience,1977-01-01,,,,,
Iphigenia,1977-01-01,,,,,
Madame Rosa,1977-01-01,,,,,
Operation Thunderbolt,1977-01-01,,,,150000000.0,
That Obscure Object of Desire,1977-01-01,,,,,
Mohammad - Messenger of God,1977-01-01,,,,,
Pete's Dragon,1977-01-01,,,,10000000.0,
Pete's Dragon,1977-01-01,,,,10000000.0,
The Slipper and the Rose--The Story of Cinderella,1977-01-01,,,,,
You Light Up My Life,1977-01-01,,,,,
The Bead Game,1977-01-01,,,,,
The Doonesbury Special,1977-01-01,,,,,
Jimmy the C,1977-01-01,,,,,
The Sand Castle,1977-01-01,,,,,
The Absent-Minded Waiter,1977-01-01,,,,,
Floating Free,1977-01-01,,,,,
I'll Find a Way,1977-01-01,,,,25100000.0,
Notes on the Popular Arts,1977-01-01,,,,,
Spaceborne,1977-01-01,,,,,
The Deep,1977-01-01,,,,,
Sorcerer,1977-01-01,,,,,
I Never Promised You a Rose Garden,1977-01-01,,,,,
"Oh, God!",1977-01-01,,,,,
The Late Show,1977-01-01,,,,25100000.0,
Heaven Can Wait,1978-01-01,,,,25100000.0,
Heaven Can Wait,1978-01-01,,,,25100000.0,
The Buddy Holly Story,1978-01-01,,,,,
Coming Home,1978-01-01,,,,,
Comes a Horseman,1978-01-01,,,,,
Autumn Sonata,1978-01-01,,,,,
"Same Time, Next Year",1978-01-01,,,,,
An Unmarried Woman,1978-01-01,,,,,
Interiors,1978-01-01,,,,90000000.0,
California Suite,1978-01-01,,,,,
The Brink's Job,1978-01-01,,,,,
The Wiz,1978-01-01,,,,2777000.0,
Caravans,1978-01-01,,,,,
The Swarm,1978-01-01,,,,,
The Lovers' Wind,1978-01-01,,,,25100000.0,
Mysterious Castles of Clay,1978-01-01,,,,,
Raoni,1978-01-01,,,,,
Scared Straight!,1978-01-01,,,,58000000.0,
With Babies and Banners: Story of the Women's Emergency Brigade,1978-01-01,,,,,
The Divided Trail: A Native American Odyssey,1978-01-01,,,,,
An Encounter with Faces,1978-01-01,,,,25100000.0,
The Flight of the Gossamer Condor,1978-01-01,,,,,
Goodnight Miss Ann,1978-01-01,,,,,
Squires of San Quentin,1978-01-01,,,,,
Get Out Your Handkerchiefs,1978-01-01,,,,,
The Glass Cell,1978-01-01,,,,,
Hungarians,1978-01-01,,,,,
Viva Italia!,1978-01-01,,,,,
White Bim Black Ear,1978-01-01,,,,,
Pretty Baby,1978-01-01,,,,,
Thank God It's Friday,1978-01-01,,,,,
Foul Play,1978-01-01,,,,,
The Magic of Lassie,1978-01-01,,,,,
Oh My Darling,1978-01-01,,,,,
Rip Van Winkle,1978-01-01,,,,25100000.0,
Special Delivery,1978-01-01,,,,,
A Different Approach,1978-01-01,,,,,
Mandy's Grandmother,1978-01-01,,,,,
Strange Fruit,1978-01-01,,,,,
Teenage Father,1978-01-01,,,,23000000.0,
Hooper,1978-01-01,,,,,
Bloodbrothers,1978-01-01,,,,23000000.0,
...And Justice for All,1979-01-01,,,,,
The Rose,1979-01-01,,,,,
The Black Stallion,1979-01-01,,,,,
Starting Over,1979-01-01,,,,,
Norma Rae,1979-01-01,,,,,
Chapter Two,1979-01-01,,,,25100000.0,
Breaking Away,1979-01-01,,,,25100000.0,
Star Trek - The Motion Picture,1979-01-01,,,,,
Agatha,1979-01-01,,,,,
Butch and Sundance: The Early Days,1979-01-01,,,,9000000.0,
The Europeans,1979-01-01,,,,1500000.0,
La Cage aux Folles,1979-01-01,,,,,
Best Boy,1979-01-01,,,,,
Generation on the Wind,1979-01-01,,,,25100000.0,
Going the Distance,1979-01-01,,,,,
Going the Distance,1979-01-01,,,,,
The Killing Ground,1979-01-01,,,,,
The War at Home,1979-01-01,,,,,
Dae,1979-01-01,,,,,
Koryo Celadon,1979-01-01,,,,,
Nails,1979-01-01,,,,,
Paul Robeson: Tribute to an Artist,1979-01-01,,,,,
Remember Me,1979-01-01,,,,,
Remember Me,1979-01-01,,,,,
The Maids of Wilko,1979-01-01,,,,,
Mama Turns a Hundred,1979-01-01,,,,,
A Simple Story,1979-01-01,,,,,
The Tin Drum,1979-01-01,,,,,
To Forget Venice,1979-01-01,,,,,
The Amityville Horror,1979-01-01,,,,,
The Amityville Horror,1979-01-01,,,,,
The Champ,1979-01-01,,,,,
The Champ,1979-01-01,,,,,
A Little Romance,1979-01-01,,,,,
10,1979-01-01,,,,,
The Promise,1979-01-01,,,,,
The Promise,1979-01-01,,,,,
Ice Castles,1979-01-01,,,,,
Dream Doll,1979-01-01,,,,,
Every Child,1979-01-01,,,,,
It's So Nice to Have a Wolf around the House,1979-01-01,,,,25100000.0,
Board and Care,1979-01-01,,,,,
Bravery in the Field,1979-01-01,,,,185000000.0,
"Oh Brother, My Brother",1979-01-01,,,,,
The Solar Film,1979-01-01,,,,,
Solly's Diner,1979-01-01,,,,5000000.0,
The Electric Horseman,1979-01-01,,,,,
Meteor,1979-01-01,,,,,
The Great Santini,1980-01-01,,,,,
Tribute,1980-01-01,,,,,
Gloria,1980-01-01,,,,,
Gloria,1980-01-01,,,,,
Inside Moves,1980-01-01,,,,,
Kagemusha (The Shadow Warrior),1980-01-01,,,,,
Tess,1980-01-01,,,,,
The Formula,1980-01-01,,,,,
My Brilliant Career,1980-01-01,,,,,
When Time Ran Out,1980-01-01,,,,,
Agee,1980-01-01,,,,,
The Day after Trinity,1980-01-01,,,,,
From Mao to Mozart: Isaac Stern in China,1980-01-01,,,,,
Front Line,1980-01-01,,,,,
The Yellow Star - The Persecution of the Jews in Europe 1933-45,1980-01-01,,,,,
Don't Mess with Bill,1980-01-01,,,,,
The Eruption of Mount St. Helens,1980-01-01,,,,,
It's the Same World,1980-01-01,,,,,
Karl Hess: Toward Liberty,1980-01-01,,,,,
Luther Metke at 94,1980-01-01,,,,,
Confidence,1980-01-01,,,,,
Confidence,1980-01-01,,,,,
The Last Metro,1980-01-01,,,,,
The Nest,1980-01-01,,,,,
All Nothing,1980-01-01,,,,,
The Fly,1980-01-01,,,,,
The Fly,1980-01-01,,,,,
History of the World in Three Minutes Flat,1980-01-01,,,,,
The Dollar Bottom,1980-01-01,,,,,
Fall Line,1980-01-01,,,,,
A Jury of Her Peers,1980-01-01,,,,23000000.0,
Mon Oncle D'Amerique,1980-01-01,,,,,
Atlantic City,1981-01-01,,,,,
Heaven's Gate,1981-01-01,,,,,
Heaven's Gate,1981-01-01,,,,,
Against Wind and Tide: A Cuban Odyssey,1981-01-01,,,,25100000.0,
Brooklyn Bridge,1981-01-01,,,,,
Eight Minutes to Midnight: A Portrait of Dr. Helen Caldicott,1981-01-01,,,,,
El Salvador: Another Vietnam,1981-01-01,,,,,
Genocide,1981-01-01,,,,,
Americas in Transition,1981-01-01,,,,,
Close Harmony,1981-01-01,,,,,
Journey for Survival,1981-01-01,,,,,
See What I Say,1981-01-01,,,,25100000.0,
Urge to Build,1981-01-01,,,,,
The Boat Is Full,1981-01-01,,,,,
Man of Iron,1981-01-01,,,,,
Mephisto,1981-01-01,,,,,
Muddy River,1981-01-01,,,,,
Three Brothers,1981-01-01,,,,,
Crac,1981-01-01,,,,2400000.0,
The Creation,1981-01-01,,,,,
The Tender Tale of Cinderella Penguin,1981-01-01,,,,,
Couples and Robbers,1981-01-01,,,,175000000.0,
First Winter,1981-01-01,,,,25100000.0,
Violet,1981-01-01,,,,,
Victor/Victoria,1982-01-01,,,,,
La Traviata,1982-01-01,,,,,
Das Boot,1982-01-01,,,,32000000.0,
Das Boot,1982-01-01,,,,32000000.0,
E.T. The Extra-Terrestrial,1982-01-01,,,,,
After the Axe,1982-01-01,,,,,
Ben's Mill,1982-01-01,,,,,
In Our Water,1982-01-01,,,,25100000.0,
Just Another Missing Kid,1982-01-01,,,,,
A Portrait of Giselle,1982-01-01,,,,,
Gods of Metal,1982-01-01,,,,,
If You Love This Planet,1982-01-01,,,,,
The Klan: A Legacy of Hate in America,1982-01-01,,,,,
To Live or Let Die,1982-01-01,,,,,
Traveling Hopefully,1982-01-01,,,,,
Alsino and the Condor,1982-01-01,,,,,
Coup de Torchon ('Clean Slate'),1982-01-01,,,,175000000.0,
The Flight of the Eagle,1982-01-01,,,,25000000.0,
Private Life,1982-01-01,,,,,
Volver a Empezar ('To Begin Again'),1982-01-01,,,,,
Quest for Fire,1982-01-01,,,,12170000.0,
Quest for Fire,1982-01-01,,,,12170000.0,
One from the Heart,1982-01-01,,,,,
One from the Heart,1982-01-01,,,,,
The Great Cognito,1982-01-01,,,,,
The Snowman,1982-01-01,,,,,
The Snowman,1982-01-01,,,,,
Tango,1982-01-01,,,,55000000.0,
Tango,1982-01-01,,,,55000000.0,
Ballet Robotique,1982-01-01,,,,,
A Shocking Accident,1982-01-01,,,,,
The Silence,1982-01-01,,,,19000000.0,
The Silence,1982-01-01,,,,19000000.0,
The Silence,1982-01-01,,,,19000000.0,
Split Cherry Tree,1982-01-01,,,,,
Sredni Vashtar,1982-01-01,,,,58000000.0,
"Reuben, Reuben",1983-01-01,,,,,
The Year of Living Dangerously,1983-01-01,,,,,
The Year of Living Dangerously,1983-01-01,,,,,
Fanny & Alexander,1983-01-01,,,,,
Return of the Jedi,1983-01-01,,,,,
The Return of Martin Guerre,1983-01-01,,,,,
The Return of Martin Guerre,1983-01-01,,,,,
Children of Darkness,1983-01-01,,,,,
First Contact,1983-01-01,,,,45000000.0,
He Makes Me Feel Like Dancin',1983-01-01,,,,,
The Profession of Arms,1983-01-01,,,,,
Seeing Red,1983-01-01,,,,58000000.0,
Flamenco at 5:15,1983-01-01,,,,,
In the Nuclear Shadow: What Can the Children Tell Us?,1983-01-01,,,,25100000.0,
Sewing Woman,1983-01-01,,,,,
Spaces: The Architecture of Paul Rudolph,1983-01-01,,,,,
You Are Free  (Ihr Zent Frei),1983-01-01,,,,,
Carmen,1983-01-01,,,,,
Entre Nous,1983-01-01,,,,,
Job's Revolt,1983-01-01,,,,,
Le Bal,1983-01-01,,,,,
Mickey's Christmas Carol,1983-01-01,,,,,
Sound of Sunshine - Sound of Rain,1983-01-01,,,,,
Sundae in New York,1983-01-01,,,,25100000.0,
Boys and Girls,1983-01-01,,,,,
Boys and Girls,1983-01-01,,,,,
Goodie-Two-Shoes,1983-01-01,,,,25100000.0,
Overnight Sensation,1983-01-01,,,,,
Betrayal,1983-01-01,,,,,
2010,1984-01-01,,,,28000000.0,
High Schools,1984-01-01,,,,,
In the Name of the People,1984-01-01,,,,,
Marlene,1984-01-01,,,,,
Streetwise,1984-01-01,,,,25100000.0,
The Times of Harvey Milk,1984-01-01,,,,,
The Children of Soong Ching Ling,1984-01-01,,,,,
Code Gray: Ethical Dilemmas in Nursing,1984-01-01,,,,,
The Garden of Eden,1984-01-01,,,,,
Recollections of Pavlovsk,1984-01-01,,,,,
The Stone Carvers,1984-01-01,,,,,
Beyond the Walls,1984-01-01,,,,,
Camila,1984-01-01,,,,,
Dangerous Moves,1984-01-01,,,,,
Double Feature,1984-01-01,,,,,
Wartime Romance,1984-01-01,,,,,
Charade,1984-01-01,,,,,
Charade,1984-01-01,,,,,
Doctor De Soto,1984-01-01,,,,,
Paradise,1984-01-01,,,,,
Paradise,1984-01-01,,,,,
Paradise,1984-01-01,,,,,
The Painted Door,1984-01-01,,,,,
Tales of Meeting and Parting,1984-01-01,,,,,
Up,1984-01-01,,,,5000000.0,
Up,1984-01-01,,,,5000000.0,
El Norte,1984-01-01,,,,,
Broken Rainbow,1985-01-01,,,,25100000.0,
Las Madres--The Mothers of Plaza de Mayo,1985-01-01,,,,,
Soldiers in Hiding,1985-01-01,,,,,
The Statue of Liberty,1985-01-01,,,,,
Unfinished Business,1985-01-01,,,,,
Unfinished Business,1985-01-01,,,,,
The Courage to Care,1985-01-01,,,,,
Keats and His Nightingale: A Blind Date,1985-01-01,,,,,
Making Overtures--The Story of a Community Orchestra,1985-01-01,,,,,
Witness to War: Dr. Charlie Clements,1985-01-01,,,,,
The Wizard of the Strings,1985-01-01,,,,25100000.0,
Angry Harvest,1985-01-01,,,,,
When Father Was Away on Business,1985-01-01,,,,25100000.0,
Remo Williams: The Adventure Begins,1985-01-01,,,,,
Anna & Bella,1985-01-01,,,,,
The Big Snit,1985-01-01,,,,,
Second Class Mail,1985-01-01,,,,,
Graffiti,1985-01-01,,,,775000.0,
Molly's Pilgrim,1985-01-01,,,,,
Rainbow War,1985-01-01,,,,,
Salvador,1986-01-01,,,,,
A Room with a View,1986-01-01,,,,,
A Room with a View,1986-01-01,,,,,
Otello,1986-01-01,,,,,
Artie Shaw: Time Is All You've Got,1986-01-01,,,,,
Chile: Hasta Cuando?,1986-01-01,,,,,
Down and Out in America,1986-01-01,,,,,
Isaac in America: A Journey with Isaac Bashevis Singer,1986-01-01,,,,,
Witness to Apartheid,1986-01-01,,,,25100000.0,
Debonair Dancers,1986-01-01,,,,,
The Masters of Disaster,1986-01-01,,,,,
Red Grooms: Sunflower in a Hothouse,1986-01-01,,,,,
Sam,1986-01-01,,,,210000000.0,
"Women--for America, for the World",1986-01-01,,,,,
My Sweet Little Village,1986-01-01,,,,,
'38',1986-01-01,,,,777777.0,
Legend,1986-01-01,,,,150000000.0,
Legend,1986-01-01,,,,150000000.0,
Legend,1986-01-01,,,,150000000.0,
That's Life,1986-01-01,,,,,
"The Frog, the Dog and the Devil",1986-01-01,,,,,
A Greek Tragedy,1986-01-01,,,,,
Luxo Jr.,1986-01-01,,,,,
Exit,1986-01-01,,,,,
Exit,1986-01-01,,,,,
Love Struck,1986-01-01,,,,,
Precious Images,1986-01-01,,,,,
Poltergeist II: The Other Side,1986-01-01,,,,23000000.0,
'Crocodile' Dundee,1986-01-01,,,,,
My Beautiful Laundrette,1986-01-01,,,,,
My Beautiful Laundrette,1986-01-01,,,,,
Dark Eyes,1987-01-01,,,,,
Gaby - A True Story,1987-01-01,,,,,
My Life as a Dog,1987-01-01,,,,,
My Life as a Dog,1987-01-01,,,,,
Eyes on the Prize: America's Civil Rights Years/Bridge to Freedom 1965,1987-01-01,,,,,
Hellfire: A Journey from Hiroshima,1987-01-01,,,,,
Radio Bikini,1987-01-01,,,,,
A Stitch for Time,1987-01-01,,,,,
The Ten-Year Lunch: The Wit and Legend of the Algonquin Round Table,1987-01-01,,,,,
Frances Steloff: Memoirs of a Bookseller,1987-01-01,,,,,
In the Wee Wee Hours...,1987-01-01,,,,25100000.0,
Language Says It All,1987-01-01,,,,,
Silver into Gold,1987-01-01,,,,,
Young at Heart,1987-01-01,,,,,
"Au Revoir Les Enfants (Goodbye, Children)",1987-01-01,,,,,
Course Completed,1987-01-01,,,,,
The Family,1987-01-01,,,,,
The Family,1987-01-01,,,,,
Pathfinder,1987-01-01,,,,,
Pathfinder,1987-01-01,,,,,
Happy New Year,1987-01-01,,,,25100000.0,
Happy New Year,1987-01-01,,,,25100000.0,
George and Rosemary,1987-01-01,,,,,
The Man Who Planted Trees,1987-01-01,,,,,
Your Face,1987-01-01,,,,,
Making Waves,1987-01-01,,,,,
Ray's Male Heterosexual Dance Hall,1987-01-01,,,,,
Shoeshine,1987-01-01,,,,,
Pelle the Conqueror,1988-01-01,,,,,
Pelle the Conqueror,1988-01-01,,,,,
Little Dorrit,1988-01-01,,,,,
Little Dorrit,1988-01-01,,,,,
Tucker The Man and His Dream,1988-01-01,,,,,
The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out,1988-01-01,,,,,
Hotel Terminus: The Life and Times of Klaus Barbie,1988-01-01,,,,,
Let's Get Lost,1988-01-01,,,,,
Promises to Keep,1988-01-01,,,,,
Who Killed Vincent Chin?,1988-01-01,,,,25100000.0,
The Children's Storefront,1988-01-01,,,,,
Family Gathering,1988-01-01,,,,,
Gang Cops,1988-01-01,,,,,
Portrait of Imogen,1988-01-01,,,,,
You Don't Have to Die,1988-01-01,,,,,
Hanussen,1988-01-01,,,,,
The Music Teacher,1988-01-01,,,,,
Bagdad Cafe,1988-01-01,,,,,
Bagdad Cafe,1988-01-01,,,,,
The Cat Came Back,1988-01-01,,,,,
Technological Threat,1988-01-01,,,,,
Tin Toy,1988-01-01,,,,,
The Appointments of Dennis Jennings,1988-01-01,,,,,
Cadillac Dreams,1988-01-01,,,,,
Gullah Tales,1988-01-01,,,,,
Camille Claudel,1989-01-01,,,,,
Camille Claudel,1989-01-01,,,,,
The Adventures of Baron Munchausen,1989-01-01,,,,,
The Adventures of Baron Munchausen,1989-01-01,,,,,
Adam Clayton Powell,1989-01-01,,,,,
Common Threads: Stories from the Quilt,1989-01-01,,,,,
Crack USA: County under Siege,1989-01-01,,,,,
For All Mankind,1989-01-01,,,,,
Super Chief: The Life and Legacy of Earl Warren,1989-01-01,,,,175000000.0,
"Fine Food, Fine Pastries, Open 6 to 9",1989-01-01,,,,,
